type,category,review,star
에어팟 1세대,음질,배송 느리다는 평이 많아서 최대 2주까지 생각하고 주문한거였는데 주말에 주문한 에어팟이 화요일에 왔어요! 빠른 배송 너무 좋아요 근데 전 불량이 와서ㅠㅠ 처음엔 좋은지 몰랐는데 수리 보낸 하루 동안 줄이 얼마나 거추장스럽게 느껴지던지 통화 음질도 좋아요 다들 에어팟으로 전화하는지 모르더라구요 처음 출시부터 고민하다가 이제야 샀는데 여러분 사세요 당장!!,4
에어팟 1세대,음질,현재 노트3를 사용하고있습니다. 에어팟이 너무 갖고싶어 노트3임에도 페어링 잘 안되면 아이폰사지뭐 하는 심정으로 질렀는데요 너무 잘되고요ㅜㅜ 소리 빵빵하고 음질 매우좋고 20만원... 분명히 비쌈에도 불구하고 전혀 아깝지가 않네요!!,5
에어팟 1세대,음질,배송 빠르고 제품 좋고.....하루 사용해봤는데....진짜 대 만족...다른 블루투스랑 차원이다름.....혹시 귀에서 떨어질까봐 스트랩이랑 귀거는것도 주문했는데...그런거 다필요없을듯....헤드뱅뱅해도 안떨어짐.......음질도 맘에 들고 가볍고....배터리 걱정안해도될거 같고........그리고 차음안되는건 오히려 매일 자전거로 출퇴근 하는 나에게는 더 좋은거같고...음...암튼 아이폰에는 이만한 블루투스는 없을듯.......대만족......판매자님 대박나시길....,5
에어팟 1세대,음질,생각보다 귀에서 쉬게 빠지지않고 잘 고정됨. 음악을 듣고나 전화를 받을 때 이어폰을 귀에 꽂기만해도 연결되는게 매우 편함. 조용한 집안에서 사용할때는 화이트 노이즈가 조금 있습니다. 음량조절은 에어팟 자체에서 이루어지는 기능이 아니라 불편합니다. 왜 이제야 구매했나싶어요. 선이 없는 편안함이 매우 좋습니다. 집안일 할때도 편합니다. 11번가 통해 저렴하게 구입했습니다.,4
에어팟 1세대,음질,상품배송은 박스에 이중으로 포장되어 왔네요. 안전하게 배송된점은 좋습니다. 에어팟은 제품박스안에 본체와 충전케이블만 들어있네요. 사용설명서는 약간 부실하여 좀더 사용법을 익혀야 될 것 같습니다. 일단 블루투스연결이 편해서 좋네요. 사운드도 일반유선이어폰이랑 차이없는것 같고 통화품질도 좋은편입니다. 제품품질에 대해서는 좀더 사용해봐야 알 것 같습니다. 추가로 구매한 실리콘케이스는 본체랑 잘맞네요. 블랙으로 구매하길 잘한것 같습니다.,4
에어팟 1세대,음질,"왠만한 이어폰보다 애플정품의 음질이 훨씬 좋아서 비싸지만 소문듣고 에어팟 구매해봤습니다.
귀에서 빠질까봐 신경은 써야겠지만 전체적으로 이용하기 편하게 만들어져 있네요.
직구도 알아보고 했는데,
엘포인트 받는것으로 조금더 할인받는격이니 만족하렵니다",4
에어팟 1세대,음질,에어팟 명성은 익히들어서 어디서 구매할까 하던중 쇼핑물 리뷰를 보니 여기가 제일 배송이 빠른거 같더라구요. 역시나 하루만에 도착했습니다.에어팟 박스도 손상된곳 전혀없이 아주 깨끗하게 왔구요.별5개 적극추천입니다.~~~~그리고 지금 에어팟으로 음감중인데 개인적인 감상으로는 기존 이어팟보다 저음대가 좀 더 강조되어있구요.음질은 미미하게나마 상승했다는게 절로 느껴집니다 블루투스 이어폰이라서 당연히 이어팟보다 음질이 떨어질꺼라 예상했는데 이런 대반전이 숨어있어서 가격대도 납득하구 대만족입니다.,5
에어팟 1세대,음질,"한달 사용 만족 합니다.위젯으로 충전기, 이어폰 배터리 표시되고배터리 출퇴근시간 풀로 들어도 넉넉하고상당히 오래 가네요막귀지만 양쪽 귀에서 악기반주 따로 들리고잡음하나 없네요귀에 걸림은 좀약한듯 하여 신경은 좀 쓰여요",5
에어팟 1세대,음질,설 전에 주문해서 바로 받을 수 있을까 걱정했는데 다행히도 연휴 전에 받았네요! 역시 듣던대로 음질도 좋고 너무너무 편합니다. 써보지 못한 사람들은 느끼지 못하는 편안함! 유일한 단점은 가격... 그래도 써보면 만족할 제품입니다.,5
에어팟 1세대,음질,오픈형은 자꾸 빠지고 불편해서 못끼는 사람입니다만 얘는 꼇을 때 귀에 딱 안착을 한 느낌이라안정적으로 착용할 수 있습니다. 음질도 나쁘지 않네요.충전용 케이스도 생각보다 작고 가벼워서 휴대성도 좋아보입니다.여친 생일선물로 사준건데 여친도 만족하는 것 같습니다. 잘쓸게요,5
에어팟 1세대,음질,"이거사면 줄있는이어폰 이제 못씁니다 ㅋㅋㅋㅋ 진짜 최고에요 귀에서 잘 떨어지지도 않고 혹시나 우려했는데 음질도 진짜 좋구요누워서 폰볼때, 지하철이나 대중교통에서 사람 많아서 줄 엉킬때 등등 에어팟 쓰니까 넘나 편하네요ㅠㅠ비싸도 꼭 사세요 이건 ㅋㅋㅋㅋ할부로라도 사세요",5
에어팟 1세대,음질,이어폰이 한쪽은 정상 한쪽은 불량 품 받았습니다. 왼쪽은 소리가 잘들리고 베터리도 정상인데 오른쪽이 소리가 작고 베터리가 비정상적으로 빨리 떨어지네요 이상해서 베터리 어플을 깔아서 발견 그런데 15일 지났다고 반품이 안된다고 하고 서비스센터가라네요 그딴식으로 팔지 마셍,1
에어팟 1세대,음질,받아서 써봤는데 다행히 음악재생시 끊기는건 없고 불량없이 와서 다행이네요. 써보니...음질이 최곱니다. 음질은 이어팟이랑 똑같더군요.. 전에 엘지꺼 블투쓰다가 너무 아재같아서 팔고 에어팟 샀는데 정말만족합니다. 배송도 오래걸릴줄 알았는데 재고가 있어서 빨리받았네요. 다행히 17년 11월 생산된 제품이여서 안심이 됩니다.,5
에어팟 1세대,음질,11퍼센트 할인 구매하였습니다.아이폰8 구매한김에 겸사겸사 구매했습니다.코드리스가 이렇게 편할줄 몰랐에요 진짜....음질도 딱 이어팟정도라 나쁘지 않은 수준이고 편의성도 진짜 엄청 좋긴한데 가성비를 생각하신다면 절대 사지마세요.사람마다 느끼는게 다를 수 있지만 필요에의해 구매하시는거라면 절대 후회없는 선택입니다.,5
에어팟 1세대,음질,맘에 들어요^^ 너무 좋은 가격이라 급하게 구매했는데 생각했던 것보다 훨씬 음질도 좋고 페어링도 잘 돼서 정말 만족스러워요. 혹시나 귀에 안 맞을까도 걱정이었는데 잘 빠지지 않고 착용감도 괜찮구요. 착용한 모양새도 뇌이징인지 그렇게 이상하진 않네요ㅋㅋㅋ,5
에어팟 1세대,음질,각오는 했으나 오래기다렸어요. 4/6 오후에 구매해서 순차배송 딱 걸려 1주일 ㅜㅜ 그래도 일주일만에 무사히 왔으니 다행이에요! 그냥 잊고 있으면 오긴 와요.. 그래도 여기가 제일 저렴하니까 잘 산거라고 생각이 들어요.. 음질 너무좋고 상태도 당연히 좋고 아주아주아주아주 만족스러워요. 아직 작동법이 익숙치는 않지만 아 진짜 너무 좋아요.... ㅜㅠ,5
에어팟 1세대,음질,"가격고민을 많이했습니다. 몇일을 고민했는데, 가격대비 효과가 좋을까하는 고민.... 받고나서 테스트해보니 돈이 아깝지않을정도로 훌륭하네요... 애플정품 믿을만 합니다. 적극추천합니다. 편리성좋고, 음질도 이정도면 좋은편이라고 생각합니다.",5
에어팟 1세대,음질,넘나 편해요 갤럭시여서 아이폰에서 쓸수있는기능 몇가지 못쓰긴 하는데요 그래도 줄이없는게 넘사 편하고 두번탭해서 끄고 키는걸로도 충분하고 음질도 좋고 특히 통화시에 음질이 진짜 괜춘해여 할꺼하면서 전화통화하는거 개꿀이네여,5
에어팟 1세대,음질,"역시 아이폰과의 호환성은 너무도 좋습니다. 케이스 뚜껑을 열자마자 바로 인식하고, 배터리 잔량 확인도 편하구요. 음질은 좋은편이나 방음은 전혀 안되서 주변에 시끄러운 소리때문에 집중이 잘 안 됩니다. 나중에 커널 형 같은 패킹을 사야 될 것 같습니다. 헤드쪽을 두 번 터치하면 시리가 불러지는데 너무 빨리 터치하면 인식 못 하더군요.",5
에어팟 1세대,음질,짱 좋네요 !! 나오고 나서부터 계속계속 고민하다가 결국 구매했습니다. 에어팟2세대가 나온다는말도 있지만그래도 구매했어요 ㅋㅋㅋ빠른배송이 중요하다보니 본사는 늦고 맥이샵은 당일 출고 바로 가능하다기에 과감하게 언니꺼까지 같이 2개를 질렀습니다.그리고 정품인지도 중요하자나요 정품이 맞네요 다음날 우체국택배로 바로 왔습니다.지금 착용중이구요 음질 좋고 디자인은 쉣인 콩나물 뒈가리지만 그래도 편리성이 콩나물뒈가리를 커버해주네요.디자인....증말 ㅋㅋㅋ 누구나 공감하는 ㅋㅋㅋ 안타깝네요.그래도 무튼 짱짱 좋습니다맥이샵 강추!!! 빠른배송!!!,5
에어팟 1세대,음질,너무너무 잘 사용하고 있어요 음질도좋고 유선 사용하다가 무선 사용하니 정말 편함이 신세계 입니다??,5
에어팟 1세대,음질,"모아둔 포인트랑 카드할인까지 해서 저렴하게 잘 샀습니다..

에어팟 써보니 신세계네요

음악 음질이랑 통화음질도 좋고 귀도 편하고..

다만 작아서 몇번 떨어뜨린거 말고는 엄청 편하게 잘 쓰고 있습니다...


배송도 빠르고 좋아요~~",5
에어팟 1세대,음질,잘 받았습니다. 외부 소리가 다 들려서 사무실에서 사용하기 좋네요. 대중교통이나 외부에서는 비츠 스튜디오3 쓰고 있습니다. 팟캐스트를 주로 듣는데 가끔 이녀석이 목소리가 더 잘 들릴때가 있어요. 요즘에 지하철 타면 많이 끼고 다니더군요.,5
에어팟 1세대,음질,음... 일단 착용감이나 휴대성은 괜찮아요.. 음질이 딱히 좋지는 않아요.. 블루투스 치고는 좋아요.. 음악을 들을때나 동영상을 볼때는 음질이 생각보다 괜찮았는데 라디오를 들을때는 약간 높은 고음이 이 들리더라구요.. 쇳소리라고 해야하나..? 소리에 둔감한 사람은 괜찮겠지만 좀 민감한 사람이라면 짜증나서 안쓰게 되더라구요.. 이어팟으로 들으면 괜찮던 소리도 에어팟으로 비교하면서 들어보니까 신경이 날카로워지네요...,5
에어팟 1세대,음질,에어팟 음질도 괜찮고 포장도 잘해줘서 나쁘지 않네요 근데 이제 할말이 없어요 그게 다거든요 ㅁㅇㅁㄴㅇㅁㄴㅊㅋ타ㅓ;ㅌ츄ㅣㅏㅓㅇㄹ;ㅣ하넝류ㅣ;ㅏㅡㅊ퓨;ㅣ차프ㅠㅣ;ㅊ파ㅡㅠ;치파ㅡㅠ치;ㅍ타ㅠㅡ칱;프ㅠㅣㅊㅌ;퓨ㅡ칱ㅍ;ㅡㅠㅌ치;퓨ㅡㅏ,5
에어팟 1세대,음질,"여러가지를 고려했을 때, 나쁘지 않은 듯...아이폰과의 연결성은 아주 좋음. 음질도 중저음이 좋음. 번들 이어폰과 비슷한 음질이라고 생각하면 될 듯...무엇보다 선이 없는 것이 아주 좋음. 다만 열린 공간, 또는 야외에서 통화할 때, 상대방이 잘 안들린다고 함. 이럴때는 한쪽만 빼서 통화함.",5
에어팟 1세대,음질,에어팟 좋아요~ 평소에는 엘지에서 나온 블루투스 사용하다가 오래 사용해서 전원이 꺼졌다 켜지고 해서 as 하고 그 동안 구매 하고 싶었던 에어팟 구매 했어요. 음질은 저음이 훨씬 풍부 해서 좋았구요. 볼륨이나 다른 기능은 시리 한테 부탁 해야 해서 ㅋㅋ착용감도 가볍고 여름에 좋아요. 한쪽이 삐지면 재생이 중단 되어서 그나마 분실에 대해 조금 덜 걱정 되요.,5
에어팟 1세대,음질,십일절행사때 11일 오후1시쯤? 2주걸린다고되어있을때 주문했는데 17일 금요일 받았습니다~ 와 역시!!! 고민은 배송기간만 늦출뿐이라더니..하 진짜 이 말이 정답이네요... 너무좋아요ㅠㅠㅠㅠ아 진작살걸....정말후회됩니다....!!! 너~무 너무너무너무좋아요!! 착용감도 기존 이어팟보다 조금 더 가벼운느낌? 아무튼 편하고 음질도 아주 쥐똥만큼? 더좋은것같아요ㅋㅋㅋ느껴지네요 정~말 극 미세한 차이랄까 근데 확실히 좋아요ㅋㅋㅋㅋ더 낫습니다 평소에 저처럼 이어팟이 최고였고 이어팟만 쓰던분들은 엄청나게 만족하실거에요! 그리고 제조년월도 최신이에요ㅋㅋㅋ 2017년 11월이네요 좋아요♡ 감사합니다ㅋㅋ,5
에어팟 1세대,음질,오 좋네요. 블루투스 이어폰은 처음인데 선 없는게 정말 편하고 좋네요. 음질도 생각보다 좋아요. 다 좋은데 한가지 단점은 가격이네요. 가격때문에 망설이다가 구입했는데 그래도 잘 한 것 같아요. 배송은 하루만에 바로 왔어요. 오픈형이라 귓속에 집어넣는거 싫으신 분들에게 적합합니다.,4
에어팟 1세대,음질,해외배송으로 오는 다른 곳에서 주문했다가 물건 주문이 무기한 연기가 되서 11번가로 찾았는데 배송도 엄청 빠르고 제품도 2017년 제조 물건이고 안전하게 잘 왔습니다! 돈값을 하는거 같이 편리하기도 하고 음질도 좋네요!! 굿굿굿,5
에어팟 1세대,음질,이어폰 줄때문에 스트레스 받아서 구입한건데 제 폰이 문제인건지...지하철에서 음악듣는데 노이즈가 너무 심합니다 전화할때도 유선이어폰과 달리 마이크가 에어팟 자체에 붙어있어서 듣는사람이 주변소음이 너무 크게들린다고 하네요,3
에어팟 1세대,음질,"배송짱빠름 블투이어폰 사려는데 이것도 뭔가 맘에안들고 저것도 뭔가 맘에안들고,, 이러다가 사는김에 그냥 크게 지르자 해서 에어팟구매 ! 11번가 무이자할부덕에 사는김에 애플워치도 같이 구매했음 원래 애플정품 이어폰보다 저음이 좀 빵빵해진거같고 블루투스이어폰 처음쓰는데 에어팟 진짜 짱인듯..",5
에어팟 1세대,음질,아이폰 사용자여서 이어폰잭이 없어 충전과 이어팟을 같이 못 써서 매우 불편해 큰 맘 먹고 샀네요. 이어팟 줄 풀 때마다 가위로 자르고 싶었는데 에어팟은 신세계네요 ㅎㅎㅎ 다만 성능 대비 가성비가 너무 떨어지고 음질도 그닥 좋지도 않네요… 편의성은 단연 모든 블루투스 이어폰 중 최고입니다. 돈이 넘치는 분에게 추천합니다.,3
